rental_id,inventory_id,customer_id,staff_id,film_id,store_id,rental_date,return_date,title,description,release_year,rental_rate,category_name
3125,3293,382,1,725,1,2005-06-20 18:31:58.000,2005-06-21 15:03:58.000,REQUIEM TYCOON,A Unbelieveable Character Study of a Cat And a Database Administrator who must Pursue a Teacher in A Monastery,2006,4.99,Classics
961,3293,588,2,725,1,2005-05-30 18:16:44.000,2005-06-04 23:40:44.000,REQUIEM TYCOON,A Unbelieveable Character Study of a Cat And a Database Administrator who must Pursue a Teacher in A Monastery,2006,4.99,Classics
6521,3293,49,1,725,1,2005-07-12 04:06:11.000,2005-07-21 05:50:11.000,REQUIEM TYCOON,A Unbelieveable Character Study of a Cat And a Database Administrator who must Pursue a Teacher in A Monastery,2006,4.99,Classics
79,3299,245,2,726,2,2005-05-25 12:11:07.000,2005-06-03 10:54:07.000,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,2.99,Foreign
1862,3299,553,1,726,2,2005-06-17 01:29:30.000,2005-06-25 20:43:30.000,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,2.99,Foreign
6120,3299,268,2,726,2,2005-07-11 07:49:53.000,2005-07-19 04:56:53.000,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,2.99,Foreign
9517,3299,170,1,726,2,2005-07-31 00:41:23.000,2005-08-02 23:08:23.000,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,2.99,Foreign
13832,3299,29,1,726,2,2005-08-20 14:00:25.000,2005-08-28 10:11:25.000,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,2.99,Foreign
10789,3298,403,2,726,2,2005-08-01 21:37:55.000,2005-08-07 17:01:55.000,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,2.99,Foreign
15480,3298,577,2,726,2,2005-08-23 01:57:20.000,2005-08-26 04:43:20.000,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,2.99,Foreign
10741,3300,469,1,726,2,2005-08-01 19:52:52.000,2005-08-04 19:58:52.000,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,2.99,Foreign
12975,3300,236,1,726,2,2005-08-19 06:51:19.000,2005-08-25 04:22:19.000,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,2.99,Foreign
6089,3298,580,2,726,2,2005-07-11 05:45:59.000,2005-07-17 11:04:59.000,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,2.99,Foreign
3090,3301,267,1,727,1,2005-06-20 16:00:19.000,2005-06-23 14:55:19.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
266,3303,263,2,727,2,2005-05-26 16:08:05.000,2005-05-27 10:55:05.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
2144,3303,46,1,727,2,2005-06-17 22:05:40.000,2005-06-21 02:53:40.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
6043,3303,430,1,727,2,2005-07-11 03:18:10.000,2005-07-12 05:50:10.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
1927,3304,188,1,727,2,2005-06-17 06:48:19.000,2005-06-21 03:23:19.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
4690,3304,64,2,727,2,2005-07-08 11:04:02.000,2005-07-15 10:27:02.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
10341,3304,445,1,727,2,2005-08-01 05:10:02.000,2005-08-07 11:01:02.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
14091,3304,53,1,727,2,2005-08-21 00:11:17.000,2005-08-27 18:38:17.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
4468,3302,170,2,727,1,2005-07-08 00:17:59.000,2005-07-12 05:51:59.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
7257,3302,480,2,727,1,2005-07-27 11:04:17.000,2005-08-04 12:32:17.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
14968,3302,129,1,727,1,2005-08-22 06:46:59.000,2005-08-29 07:36:59.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
4990,3305,35,2,727,2,2005-07-09 00:48:49.000,2005-07-10 06:36:49.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
11939,3305,516,1,727,2,2005-08-17 16:55:57.000,2005-08-24 21:36:57.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
2411,3302,558,1,727,1,2005-06-18 16:55:54.000,2005-06-25 12:44:54.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
13918,3301,248,2,727,1,2005-08-20 16:47:32.000,2005-08-21 12:00:32.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
7979,3303,94,2,727,2,2005-07-28 14:16:30.000,2005-08-03 09:39:30.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
12386,3303,199,2,727,2,2005-08-18 08:45:57.000,2005-08-24 04:50:57.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
343,3301,455,1,727,1,2005-05-27 04:13:41.000,2005-05-28 08:34:41.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
6062,3301,408,1,727,1,2005-07-11 04:11:58.000,2005-07-15 05:00:58.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
8342,3301,572,1,727,1,2005-07-29 04:45:05.000,2005-08-01 07:20:05.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
9811,3305,77,1,727,2,2005-07-31 11:23:45.000,2005-08-06 15:51:45.000,RESURRECTION SILVERADO,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,2006,0.99,Family
12732,3307,535,2,728,1,2005-08-18 21:57:50.000,2005-08-19 18:28:50.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
2526,3309,500,1,728,2,2005-06-19 01:03:07.000,2005-06-28 06:57:07.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
3579,3309,485,2,728,2,2005-07-06 03:47:47.000,2005-07-08 02:16:47.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
8451,3309,495,1,728,2,2005-07-29 07:44:56.000,2005-08-06 02:29:56.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
11751,3309,51,1,728,2,2005-08-17 09:07:56.000,2005-08-26 13:16:56.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
4977,3310,584,2,728,2,2005-07-09 00:15:50.000,2005-07-10 00:34:50.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
11126,3310,47,1,728,2,2005-08-02 08:59:04.000,2005-08-04 11:00:04.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
12514,3310,400,2,728,2,2005-08-18 13:33:55.000,2005-08-23 12:50:55.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
6025,3306,113,1,728,1,2005-07-11 02:18:13.000,2005-07-11 23:30:13.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
15635,3308,4,1,728,1,2005-08-23 07:43:00.000,2005-08-27 10:47:00.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
11846,3306,283,2,728,1,2005-08-17 13:18:29.000,2005-08-22 18:05:29.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
1251,3307,442,2,728,1,2005-06-15 05:58:55.000,2005-06-23 02:45:55.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
567,3308,184,2,728,1,2005-05-28 09:56:20.000,2005-06-01 06:41:20.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
10052,3307,39,2,728,1,2005-07-31 19:15:13.000,2005-08-07 22:47:13.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
1603,3308,395,2,728,1,2005-06-16 06:14:03.000,2005-06-17 06:04:03.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
6573,3308,239,2,728,1,2005-07-12 06:03:40.000,2005-07-13 11:49:40.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
9748,3308,550,1,728,1,2005-07-31 09:17:56.000,2005-08-02 14:54:56.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
1148,3307,235,2,728,1,2005-05-31 20:38:40.000,2005-06-02 18:35:40.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
10586,3306,583,2,728,1,2005-08-01 14:00:59.000,2005-08-06 10:00:59.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
5264,3307,545,2,728,1,2005-07-09 14:11:28.000,2005-07-12 18:24:28.000,REUNION WITCHES,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,2006,0.99,Drama
5126,3312,315,1,729,2,2005-07-09 07:25:35.000,2005-07-18 05:05:35.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
12851,3311,194,1,729,2,2005-08-19 02:12:12.000,2005-08-25 23:51:12.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
13585,3314,470,1,729,2,2005-08-20 05:32:23.000,2005-08-27 23:36:23.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
14453,3312,237,1,729,2,2005-08-21 12:33:34.000,2005-08-27 11:10:34.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
6131,3313,107,1,729,2,2005-07-11 08:22:05.000,2005-07-14 07:40:05.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
7952,3313,158,1,729,2,2005-07-28 13:23:49.000,2005-08-01 08:50:49.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
15219,3313,544,1,729,2,2005-08-22 17:00:31.000,2005-08-31 20:16:31.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
6916,3311,88,1,729,2,2005-07-12 22:29:18.000,2005-07-19 16:46:18.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
10661,3311,177,1,729,2,2005-08-01 16:48:31.000,2005-08-02 21:02:31.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
7337,3314,525,2,729,2,2005-07-27 14:12:04.000,2005-08-03 14:57:04.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
8252,3312,257,1,729,2,2005-07-29 00:54:17.000,2005-07-31 20:34:17.000,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,2.99,Sports
14738,3315,521,1,730,1,2005-08-21 22:29:13.000,2005-08-29 21:19:13.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
9006,3315,49,1,730,1,2005-07-30 05:06:32.000,2005-07-31 08:24:32.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
772,3319,556,1,730,2,2005-05-29 13:08:06.000,2005-06-06 08:19:06.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
1878,3319,381,1,730,2,2005-06-17 02:55:32.000,2005-06-21 03:44:32.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
9715,3319,237,1,730,2,2005-07-31 08:16:58.000,2005-08-04 11:13:58.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
13122,3319,277,2,730,2,2005-08-19 11:53:49.000,2005-08-26 16:01:49.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
907,3320,506,1,730,2,2005-05-30 10:37:27.000,2005-06-02 09:51:27.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
2574,3320,143,1,730,2,2005-06-19 04:23:52.000,2005-06-20 05:24:52.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
4466,3320,304,2,730,2,2005-07-08 00:12:53.000,2005-07-17 03:49:53.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
9734,3320,125,1,730,2,2005-07-31 08:57:45.000,2005-08-05 11:57:45.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
15326,3320,58,1,730,2,2006-02-14 15:16:03.000,,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
1575,3317,6,2,730,1,2005-06-16 03:41:38.000,2005-06-22 03:01:38.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
4670,3317,153,2,730,1,2005-07-08 10:14:18.000,2005-07-16 15:10:18.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
9597,3317,61,2,730,1,2005-07-31 03:29:07.000,2005-08-09 03:33:07.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
11553,3317,360,1,730,1,2005-08-17 01:04:31.000,2005-08-24 00:44:31.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
6600,3315,389,2,730,1,2005-07-12 07:41:48.000,2005-07-18 12:36:48.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
6921,3322,265,2,730,2,2005-07-12 22:39:03.000,2005-07-21 18:54:03.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
10823,3322,405,1,730,2,2005-08-01 22:59:10.000,2005-08-08 23:44:10.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
16014,3322,532,2,730,2,2005-08-23 21:18:31.000,2005-08-31 17:28:31.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
9857,3316,168,1,730,1,2005-07-31 13:00:53.000,2005-08-09 15:56:53.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
14960,3316,147,2,730,1,2005-08-22 06:31:36.000,2005-08-29 07:10:36.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
14608,3321,90,1,730,2,2005-08-21 17:57:22.000,2005-08-25 13:20:22.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
11161,3321,503,2,730,2,2005-08-02 10:05:57.000,2005-08-06 05:05:57.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
6283,3319,402,1,730,2,2005-07-11 16:47:32.000,2005-07-17 21:46:32.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
2873,3321,160,1,730,2,2005-06-20 00:41:25.000,2005-06-25 02:06:25.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
540,3321,119,1,730,2,2005-05-28 06:40:25.000,2005-06-06 00:47:25.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
15983,3318,464,1,730,1,2005-08-23 20:13:38.000,2005-08-30 18:42:38.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
10803,3318,46,2,730,1,2005-08-01 22:22:07.000,2005-08-08 02:37:07.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
4016,3318,335,1,730,1,2005-07-07 01:05:50.000,2005-07-09 05:59:50.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
3224,3318,173,1,730,1,2005-06-21 02:11:36.000,2005-06-23 21:17:36.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
46,3318,7,2,730,1,2005-05-25 06:04:08.000,2005-06-02 08:18:08.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
5121,3321,526,1,730,2,2005-07-09 07:18:31.000,2005-07-15 01:48:31.000,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,0.99,New
1777,3325,49,1,731,2,2005-06-16 18:52:12.000,2005-06-25 13:55:12.000,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,4.99,Classics
3681,3325,294,1,731,2,2005-07-06 09:19:30.000,2005-07-11 09:40:30.000,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,4.99,Classics
9017,3325,319,2,731,2,2005-07-30 05:26:20.000,2005-08-04 10:00:20.000,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,4.99,Classics
14279,3325,387,2,731,2,2005-08-21 06:39:08.000,2005-08-29 11:01:08.000,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,4.99,Classics
11033,3323,155,2,731,2,2005-08-02 05:54:17.000,2005-08-09 10:50:17.000,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,4.99,Classics
3651,3323,170,2,731,2,2005-07-06 07:40:31.000,2005-07-08 03:39:31.000,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,4.99,Classics
5088,3324,454,2,731,2,2005-07-09 05:45:16.000,2005-07-15 00:41:16.000,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,4.99,Classics
10208,3324,246,2,731,2,2005-08-01 00:54:51.000,2005-08-04 22:39:51.000,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,4.99,Classics
13507,3324,478,2,731,2,2005-08-20 02:10:27.000,2005-08-23 04:03:27.000,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,4.99,Classics
12488,3323,29,1,731,2,2005-08-18 12:48:22.000,2005-08-19 16:19:22.000,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,4.99,Classics
13520,3326,74,1,732,1,2005-08-20 02:41:46.000,2005-08-22 01:53:46.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
7945,3326,316,1,732,1,2005-07-28 12:53:58.000,2005-08-03 14:04:58.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
4989,3326,210,1,732,1,2005-07-09 00:46:56.000,2005-07-17 06:24:56.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
11948,3329,40,2,732,1,2005-08-17 17:11:05.000,2005-08-25 21:16:05.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
8444,3329,213,1,732,1,2005-07-29 07:36:13.000,2005-08-05 04:55:13.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
1200,3329,516,1,732,1,2005-06-15 01:59:51.000,2005-06-21 21:33:51.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
2436,3328,534,2,732,1,2005-06-18 18:13:32.000,2005-06-21 13:33:32.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
9576,3327,145,2,732,1,2005-07-31 02:52:59.000,2005-08-05 23:35:59.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
13945,3328,270,1,732,1,2005-08-20 17:43:56.000,2005-08-26 19:19:56.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
6975,3328,527,1,732,1,2005-07-27 00:39:54.000,2005-08-02 19:49:54.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
1090,3329,23,2,732,1,2005-05-31 12:03:44.000,2005-06-02 15:54:44.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
3852,3329,511,1,732,1,2005-07-06 16:57:49.000,2005-07-11 17:11:49.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
15511,3327,303,2,732,1,2005-08-23 02:55:42.000,2005-08-31 03:14:42.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
4445,3328,327,1,732,1,2005-07-07 23:08:22.000,2005-07-16 03:49:22.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
435,3328,3,2,732,1,2005-05-27 17:17:09.000,2005-06-02 11:20:09.000,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,2006,0.99,Action
3174,3331,107,2,733,1,2005-06-20 22:24:00.000,2005-06-22 21:22:00.000,RIVER OUTLAW,A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention,2006,0.99,Sports
15992,3334,589,1,733,2,2005-08-23 20:28:32.000,2005-08-24 21:35:32.000,RIVER OUTLAW,A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention,2006,0.99,Sports
15622,3335,302,2,733,2,2005-08-23 07:22:02.000,2005-09-01 06:08:02.000,RIVER OUTLAW,A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention,2006,0.99,Sports
530,3332,312,2,733,1,2005-05-28 05:13:01.000,2005-06-01 10:21:01.000,RIVER OUTLAW,A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention,2006,0.99,Sports
2635,3332,105,1,733,1,2005-06-19 09:08:45.000,2005-06-26 09:20:45.000,RIVER OUTLAW,A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention,2006,0.99,Sports
